date,co_mg_m3,no2_mg_m3,pm10_mg_m3,ch4_pct_vol,site_id
2026-02-12,7.39,1.64,2.13,0.013,targu_ocna
2026-02-13,8.94,1.61,2.18,0.024,targu_ocna
2026-02-14,7.31,2.65,1.87,0.027,targu_ocna
2026-02-15,8.73,2.81,1.55,0.023,targu_ocna
2026-02-16,7.91,2.51,1.59,0.012,targu_ocna
2026-02-17,7.3,2.31,2.08,0.007,targu_ocna
2026-02-18,7.94,2.92,1.86,0.025,targu_ocna
2026-02-19,7.94,2.4,2.19,0.034,targu_ocna
2026-02-20,8.45,3.57,1.79,0.016,targu_ocna
2026-02-21,9.44,2.5,2.1,0.014,targu_ocna
2026-02-22,5.85,1.42,1.61,0.005,targu_ocna
2026-02-23,9.28,1.46,2.52,0.01,targu_ocna
2026-02-24,8.2,2.01,1.42,0.009,targu_ocna
2026-02-25,8.2,2.81,2.51,0.003,targu_ocna
2026-02-26,9.1,2.31,1.93,0.017,targu_ocna
2026-02-27,7.58,2.61,2.07,0.032,targu_ocna
2026-02-28,8.5,2.41,1.77,0.015,targu_ocna
2026-03-01,7.22,3.12,1.9,0.023,targu_ocna
2026-03-02,8.61,2.41,2.44,0.002,targu_ocna
2026-03-03,6.76,2.02,2.37,0.025,targu_ocna
2026-03-04,8.69,2.2,1.76,0.014,targu_ocna
2026-03-05,8.42,2.19,1.77,0.019,targu_ocna
2026-03-06,9.04,2.57,2.0,0.032,targu_ocna
2026-03-07,6.48,1.8,2.26,0.022,targu_ocna
2026-03-08,10.37,2.0,2.15,0.011,targu_ocna
2026-03-09,8.69,2.41,2.03,0.014,targu_ocna
2026-03-10,8.41,2.42,1.62,0.019,targu_ocna
2026-03-11,8.1,2.72,2.15,0.006,targu_ocna
2026-03-12,8.97,2.07,2.13,0.025,targu_ocna
2026-03-13,8.08,1.88,1.7,0.013,targu_ocna
2026-03-14,8.7,2.28,2.06,0.013,targu_ocna
2026-03-15,8.06,2.57,1.59,0.014,targu_ocna
2026-03-16,6.53,2.18,1.67,0.019,targu_ocna
2026-03-17,7.62,0.91,1.54,0.015,targu_ocna
2026-03-18,7.54,2.41,1.87,0.025,targu_ocna
2026-03-19,6.79,2.82,2.45,0.014,targu_ocna
2026-03-20,8.69,3.24,2.34,0.021,targu_ocna
2026-03-21,8.15,2.4,1.92,0.024,targu_ocna
2026-03-22,6.56,2.57,2.46,0.035,targu_ocna
2026-03-23,7.01,2.86,1.89,0.022,targu_ocna
2026-03-24,7.51,2.33,1.65,0.018,targu_ocna
2026-03-25,8.63,3.04,2.52,0.015,targu_ocna
2026-03-26,8.24,3.38,1.6,0.018,targu_ocna
2026-03-27,7.61,3.04,1.82,0.014,targu_ocna
2026-03-28,8.5,2.87,2.16,0.012,targu_ocna
2026-03-29,7.96,3.03,1.8,0.035,targu_ocna
2026-03-30,7.82,3.0,1.76,0.013,targu_ocna
2026-03-31,8.51,2.84,1.87,0.038,targu_ocna
2026-04-01,9.04,2.98,1.59,0.016,targu_ocna
2026-04-02,8.44,2.43,2.23,0.024,targu_ocna
2026-04-03,8.11,1.67,1.71,0.028,targu_ocna
2026-04-04,8.95,2.05,1.91,0.017,targu_ocna
2026-04-05,8.42,2.7,2.23,0.018,targu_ocna
2026-04-06,7.89,2.73,2.19,0.009,targu_ocna
2026-04-07,8.0,2.76,2.13,0.019,targu_ocna
2026-04-08,7.47,2.54,2.31,0.012,targu_ocna
2026-04-09,5.46,2.02,2.32,0.019,targu_ocna
2026-04-10,9.06,2.03,1.92,0.014,targu_ocna
2026-04-11,6.88,2.6,2.42,0.031,targu_ocna
2026-04-12,7.65,1.97,2.04,0.026,targu_ocna
2026-04-13,5.08,2.42,2.2,0.021,targu_ocna
2026-04-14,7.7,2.83,1.88,0.031,targu_ocna
2026-04-15,6.76,2.65,2.3,0.023,targu_ocna
2026-04-16,6.77,2.76,2.46,0.017,targu_ocna
2026-04-17,8.3,2.55,1.87,0.039,targu_ocna
2026-04-18,7.14,2.3,2.61,0.027,targu_ocna
2026-04-19,6.85,2.31,1.8,0.024,targu_ocna
2026-04-20,8.34,2.46,2.13,0.019,targu_ocna
2026-04-21,8.5,1.99,1.44,0.021,targu_ocna
2026-04-22,6.62,2.6,2.36,0.01,targu_ocna
2026-04-23,7.81,2.06,1.8,0.019,targu_ocna
2026-04-24,9.36,3.05,2.0,0.022,targu_ocna
2026-04-25,7.68,2.0,1.96,0.011,targu_ocna
2026-04-26,9.94,2.83,2.35,0.011,targu_ocna
2026-04-27,8.05,3.54,1.6,0.021,targu_ocna
2026-04-28,8.54,2.92,1.9,0.014,targu_ocna
2026-04-29,8.7,2.29,1.73,0.025,targu_ocna
2026-04-30,7.12,1.98,2.53,0.021,targu_ocna
2026-05-01,9.81,2.05,1.73,0.037,targu_ocna
2026-05-02,10.7,2.61,2.6,0.016,targu_ocna
2026-05-03,8.12,2.35,2.52,0.015,targu_ocna
2026-05-04,7.73,2.67,1.79,0.042,targu_ocna
2026-05-05,9.39,2.59,2.72,0.025,targu_ocna
2026-05-06,8.89,2.01,2.07,0.027,targu_ocna
2026-05-07,7.73,2.63,2.13,0.009,targu_ocna
2026-05-08,9.53,2.67,2.36,0.027,targu_ocna
2026-05-09,9.12,2.59,2.24,0.024,targu_ocna
2026-05-10,9.07,2.96,2.21,0.034,targu_ocna
2026-05-11,6.65,2.55,1.64,0.03,targu_ocna
2026-05-12,7.2,2.12,2.26,0.013,targu_ocna
2026-05-13,7.41,2.78,1.72,0.021,targu_ocna
2026-05-14,7.31,2.1,1.99,0.02,targu_ocna
2026-05-15,6.83,2.75,2.18,0.016,targu_ocna
